provider_id,claim_count,total_claim_amount,average_claim_amount,total_payment_amount,average_payment_amount,missing_payment_claims,payment_date_issues,missing_payment_rate,payment_date_issue_rate,risk_score,risk_category,name,specialty,state
4456,31,703203.0,22683.967741935485,570724.1008716315,22828.96403486526,6,14,0.1935483870967742,0.45161290322580644,32.25806451612903,Medium,"Harris, Roberts and Carter",Cardiologist,Kentucky
4457,38,1060478.9411569305,27907.34055676133,767391.2305838739,23254.279714662847,5,14,0.13157894736842105,0.3684210526315789,24.999999999999996,Medium,Clarke-Thomas,Cardiologist,Florida
4458,47,1338920.7614741053,28487.675776044794,701331.3564938708,22623.592144963575,16,13,0.3404255319148936,0.2765957446808511,30.851063829787236,Medium,Rasmussen PLC,General Practitioner,South Dakota
4459,35,747710.7107039372,21363.163162969635,585421.3402981163,24392.555845754847,11,11,0.3142857142857143,0.3142857142857143,31.428571428571427,Medium,Martinez-Lynn,Orthopedic,Minnesota
4460,43,1118520.0,26012.093023255813,771945.5011254471,24123.296910170222,11,17,0.2558139534883721,0.3953488372093023,32.55813953488372,Medium,Williams-Martinez,General Practitioner,Maine
4461,42,1371515.6027520993,32655.133398859507,745616.1322648297,24052.133298865476,11,17,0.2619047619047619,0.40476190476190477,33.333333333333336,Medium,"Armstrong, Ellison and Gonzales",Oncologist,Missouri
4462,30,803392.0,26779.733333333334,618204.269592165,25758.511233006877,6,14,0.2,0.4666666666666667,33.33333333333333,Medium,King Group,Cardiologist,Colorado
4463,32,945081.0,29533.78125,543714.1362786675,23639.745055594238,9,11,0.28125,0.34375,31.25,Medium,Pacheco Inc,Dermatologist,Ohio
4464,37,939229.0,25384.567567567567,650151.7817544292,24079.695620534414,10,13,0.2702702702702703,0.35135135135135137,31.08108108108108,Medium,Novak-Garcia,Orthopedic,South Carolina
4465,36,906018.0,25167.166666666668,627580.0637126238,21640.69185215944,7,14,0.19444444444444445,0.3888888888888889,29.16666666666667,Medium,Liu Inc,Dermatologist,California
4466,33,852212.9991171663,25824.636336883825,684473.0660284142,24445.466643871936,5,13,0.15151515151515152,0.3939393939393939,27.272727272727273,Medium,Pierce LLC,Cardiologist,Texas
4467,40,1198240.3576621187,29956.00894155297,891903.882382984,25482.968068085258,5,16,0.125,0.4,26.25,Medium,"Jones, Thomas and Olson",General Practitioner,Massachusetts
4468,46,1199750.1481458459,26081.524959692302,742318.4228890017,20619.956191361158,10,15,0.21739130434782608,0.32608695652173914,27.17391304347826,Medium,Roth-Walton,Orthopedic,Iowa
4469,38,840172.0,22109.78947368421,451445.99157860683,18057.839663144274,13,15,0.34210526315789475,0.39473684210526316,36.84210526315789,Medium,Beard Inc,Cardiologist,Wyoming
4470,33,790810.0,23963.939393939392,551240.2828266837,21201.549339487836,7,8,0.21212121212121213,0.24242424242424243,22.727272727272727,Medium,"Nielsen, Holder and Goodwin",Dermatologist,Louisiana
4471,44,1196142.0,27185.045454545456,798549.6950493818,24198.475607557026,11,17,0.25,0.38636363636363635,31.818181818181817,Medium,Roman-Kramer,Oncologist,Alaska
4472,39,1075462.167373971,27575.953009589,775548.0500238374,25017.679033027012,8,18,0.20512820512820512,0.46153846153846156,33.33333333333333,Medium,Gordon Group,Oncologist,Missouri
4473,41,1012373.0,24692.024390243903,633941.8200866433,20449.736131827205,10,18,0.24390243902439024,0.43902439024390244,34.146341463414636,Medium,Serrano Ltd,Oncologist,Louisiana
4474,34,904838.8393624844,26612.90704007307,592215.502173729,23688.62008694916,9,13,0.2647058823529412,0.38235294117647056,32.35294117647059,Medium,Bond PLC,General Practitioner,North Dakota
4475,39,984011.947645029,25231.07558064177,537772.2357635964,21510.889430543855,14,10,0.358974358974359,0.2564102564102564,30.769230769230766,Medium,Wright-Burke,Dermatologist,Rhode Island
4476,29,779215.0,26869.48275862069,604936.9458755333,26301.60634241449,6,12,0.20689655172413793,0.41379310344827586,31.03448275862069,Medium,Butler-Bryant,Orthopedic,North Carolina
4477,32,825888.0,25809.0,615945.2618343225,22812.787475345278,5,14,0.15625,0.4375,29.6875,Medium,Bell Inc,Cardiologist,Arkansas
4478,42,1205729.5828550807,28707.847210835254,863871.3037683137,25407.979522597463,8,19,0.19047619047619047,0.4523809523809524,32.142857142857146,Medium,Reyes-Edwards,Oncologist,Arizona
4479,45,1279831.0,28440.68888888889,845203.9999398306,24148.68571256659,10,23,0.2222222222222222,0.5111111111111111,36.666666666666664,Medium,Brown Inc,Oncologist,South Carolina
4480,43,927032.4097333783,21558.89324961345,509255.98956860934,16427.612566729335,12,19,0.27906976744186046,0.4418604651162791,36.04651162790698,Medium,"Shaw, Elliott and Curtis",General Practitioner,Wisconsin
4481,36,922594.0,25627.61111111111,608194.785117665,21721.24232563089,8,15,0.2222222222222222,0.4166666666666667,31.944444444444446,Medium,"Flores, Mosley and Gardner",Oncologist,Maine
4482,43,1106302.0,25727.95348837209,734657.0295305114,25333.001018293497,14,13,0.32558139534883723,0.3023255813953488,31.3953488372093,Medium,"Scott, Thompson and Jones",General Practitioner,Oklahoma
4483,45,1269012.566483608,28200.27925519129,698219.3977275145,22523.20637830692,14,13,0.3111111111111111,0.28888888888888886,30.0,Medium,Sullivan-Wilson,General Practitioner,Missouri
4484,29,605007.0708846723,20862.312789126634,364176.6961961927,20232.038677566263,11,11,0.3793103448275862,0.3793103448275862,37.93103448275862,Medium,Crawford-Sanchez,General Practitioner,Tennessee
4485,39,1000221.0,25646.69230769231,663338.9492545751,22873.756870847417,10,12,0.2564102564102564,0.3076923076923077,28.205128205128204,Medium,Wilson Inc,Oncologist,Vermont
4486,36,965625.4063668174,26822.92795463382,623048.196989756,23963.392191913692,10,12,0.2777777777777778,0.3333333333333333,30.555555555555554,Medium,Turner and Sons,Oncologist,New Mexico
4487,31,886513.0,28597.1935483871,471607.54643487296,22457.502211184426,10,11,0.3225806451612903,0.3548387096774194,33.87096774193549,Medium,"Cook, Smith and Church",Orthopedic,Utah
4488,40,1048749.0,26218.725,750782.628368032,25889.056150621796,11,12,0.275,0.3,28.75,Medium,Jimenez-Brown,General Practitioner,Arkansas
4489,37,937020.0,25324.864864864863,656569.3747694007,24317.384250718544,10,8,0.2702702702702703,0.21621621621621623,24.324324324324323,Medium,Jackson-Adams,Cardiologist,West Virginia
4490,44,897961.0915214039,20408.20662548645,592861.6326326242,17437.106842136007,10,16,0.22727272727272727,0.36363636363636365,29.545454545454547,Medium,"Cooper, Blevins and Lawson",Dermatologist,Oklahoma
4491,41,1070211.0,26102.70731707317,578260.6225416603,21417.060094135566,14,11,0.34146341463414637,0.2682926829268293,30.487804878048784,Medium,Coleman LLC,General Practitioner,Florida
4492,44,1499385.3701408326,34076.94023047347,825925.1996519672,23597.862847199063,9,19,0.20454545454545456,0.4318181818181818,31.81818181818182,Medium,Carroll PLC,Cardiologist,New Jersey
4493,33,1125718.5505498957,34112.68334999684,578298.2303602697,27538.010969536652,12,8,0.36363636363636365,0.24242424242424243,30.303030303030305,Medium,Cox-Cervantes,General Practitioner,Florida
4494,41,1098786.0,26799.658536585364,847981.7729981478,24940.640382298465,7,9,0.17073170731707318,0.21951219512195122,19.512195121951223,Low,Robinson and Sons,Oncologist,Maine
4495,51,1233736.0,24190.901960784315,876115.8815180394,21368.68003702535,10,16,0.19607843137254902,0.3137254901960784,25.490196078431374,Medium,Potter LLC,Oncologist,Hawaii
4496,35,997049.0811590106,28487.11660454316,610988.3007478364,22629.19632399394,8,19,0.22857142857142856,0.5428571428571428,38.57142857142857,Medium,Brown-Shields,Orthopedic,Michigan
4497,43,1161078.0,27001.81395348837,926002.5662709821,25027.09638570222,6,18,0.13953488372093023,0.4186046511627907,27.906976744186046,Medium,"Pham, Willis and Wright",Orthopedic,Michigan
4498,49,1138744.0,23239.673469387755,805777.6842439576,20144.44210609894,9,21,0.1836734693877551,0.42857142857142855,30.612244897959183,Medium,Johnson Group,General Practitioner,Hawaii
4499,38,846848.0,22285.473684210527,618874.8165755899,20629.160552519665,8,14,0.21052631578947367,0.3684210526315789,28.94736842105263,Medium,"Murphy, Dean and Young",Oncologist,Connecticut
4500,30,752899.0,25096.633333333335,558181.2124550417,23257.55051896007,6,7,0.2,0.23333333333333334,21.666666666666664,Medium,Price-Wright,General Practitioner,Tennessee
4501,39,1081725.0,27736.53846153846,662707.6180286387,22851.986828573747,10,12,0.2564102564102564,0.3076923076923077,28.205128205128204,Medium,"Benitez, Guerrero and Garcia",Cardiologist,South Dakota
4502,40,897093.0100152653,22427.325250381633,582454.7557968639,17131.022229319526,6,15,0.15,0.375,26.25,Medium,"Bowen, Wilson and Watts",General Practitioner,Indiana
4503,34,943073.2707863335,27737.449140774515,654830.0593961544,24252.965162820532,7,13,0.20588235294117646,0.38235294117647056,29.41176470588235,Medium,"Allen, Warren and Gill",Orthopedic,Washington
4504,28,799941.0,28569.321428571428,519929.49039609265,23633.158654367846,6,9,0.21428571428571427,0.32142857142857145,26.785714285714285,Medium,Wilson LLC,Dermatologist,Michigan
4505,42,1251563.0378119666,29799.119947903968,625096.1115130732,25003.844460522927,17,14,0.40476190476190477,0.3333333333333333,36.9047619047619,Medium,Shepherd and Sons,Cardiologist,Mississippi
4506,41,1151803.0,28092.756097560974,878751.3903124991,25107.18258035712,6,14,0.14634146341463414,0.34146341463414637,24.390243902439025,Medium,Moreno-Reynolds,Orthopedic,Minnesota
4507,39,929625.0,23836.53846153846,585615.7154621235,20914.846980790124,11,13,0.28205128205128205,0.3333333333333333,30.769230769230766,Medium,Bell-Jones,Oncologist,Indiana
4508,43,1205442.0,28033.53488372093,736339.4520339512,23010.607876060974,11,15,0.2558139534883721,0.3488372093023256,30.232558139534884,Medium,"Weber, Schmidt and Jackson",General Practitioner,Iowa
4509,45,1192190.0,26493.11111111111,862260.858677255,24636.024533635857,10,19,0.2222222222222222,0.4222222222222222,32.22222222222222,Medium,Fuentes and Sons,Orthopedic,Wyoming
4510,36,766807.0,21300.194444444445,545809.424618676,20215.163874765774,9,21,0.25,0.5833333333333334,41.66666666666667,Medium,Ochoa Ltd,Orthopedic,Kentucky
4511,49,1404776.0,28668.897959183672,907655.999691457,25933.028562613057,14,20,0.2857142857142857,0.40816326530612246,34.69387755102041,Medium,Obrien-Stewart,Oncologist,Arkansas
4512,37,853186.0,23059.08108108108,500784.2317961161,20866.009658171504,13,7,0.35135135135135137,0.1891891891891892,27.027027027027028,Medium,"Jackson, Nash and Li",Dermatologist,Michigan
4513,38,839923.0,22103.236842105263,616433.176407147,20547.7725469049,8,12,0.21052631578947367,0.3157894736842105,26.31578947368421,Medium,Willis-Faulkner,Oncologist,Maryland
4514,37,800385.0,21632.027027027027,507273.2661455006,19510.510236365408,11,10,0.2972972972972973,0.2702702702702703,28.37837837837838,Medium,"Silva, Klein and Hogan",General Practitioner,Missouri
4515,36,912460.0,25346.11111111111,674284.3079571596,23251.1830330055,7,16,0.19444444444444445,0.4444444444444444,31.944444444444443,Medium,Benson LLC,Oncologist,Montana
4516,30,765519.9781324847,25517.33260441616,430174.2961418013,19553.377097354605,8,11,0.26666666666666666,0.36666666666666664,31.666666666666664,Medium,Thomas-Lopez,General Practitioner,Mississippi
4517,32,719885.0,22496.40625,453180.2456609305,18127.20982643722,7,13,0.21875,0.40625,31.25,Medium,Greer Inc,Oncologist,Iowa
4518,42,1184444.0,28201.04761904762,700592.0437380304,24158.34633579415,13,14,0.30952380952380953,0.3333333333333333,32.14285714285714,Medium,"Mcmillan, Campos and Rogers",Dermatologist,Oklahoma
4519,35,965697.0,27591.342857142856,683989.7897154611,23585.85481777452,6,13,0.17142857142857143,0.37142857142857144,27.142857142857146,Medium,"Williams, Mckinney and Moore",General Practitioner,Wyoming
4520,37,1122882.0,30348.162162162163,639526.2541589875,25581.050166359502,12,15,0.32432432432432434,0.40540540540540543,36.486486486486484,Medium,Smith LLC,General Practitioner,Alabama
4521,33,778183.0,23581.303030303032,449388.93422604667,21399.473058383173,12,11,0.36363636363636365,0.3333333333333333,34.848484848484844,Medium,"Walsh, Hodge and Turner",Orthopedic,Maryland
4522,44,1143823.0,25995.977272727272,889616.176149578,22240.40440373945,4,18,0.09090909090909091,0.4090909090909091,25.000000000000004,Medium,White-Jennings,Oncologist,Massachusetts
4523,31,864013.0,27871.387096774193,603009.841731213,24120.393669248522,6,18,0.1935483870967742,0.5806451612903226,38.70967741935484,Medium,"Lee, Jones and Harper",Orthopedic,Oklahoma
4524,43,1283333.0,29844.95348837209,1007318.4050006978,27981.06680557494,7,16,0.16279069767441862,0.37209302325581395,26.74418604651163,Medium,Francis Inc,Cardiologist,Louisiana
4525,46,1198585.0,26056.195652173912,785021.0324622174,23088.85389594757,12,16,0.2608695652173913,0.34782608695652173,30.43478260869565,Medium,Lopez Group,General Practitioner,Kansas
4526,51,1193073.0,23393.58823529412,686780.8525087051,19622.31007167729,16,17,0.3137254901960784,0.3333333333333333,32.35294117647059,Medium,Hall Inc,Dermatologist,West Virginia
4527,32,739509.0,23109.65625,542142.3018781687,20851.626995314182,6,12,0.1875,0.375,28.125,Medium,Martin Ltd,Dermatologist,North Carolina
4528,41,945556.0,23062.341463414636,613976.0974932263,21171.589568731943,12,10,0.2926829268292683,0.24390243902439024,26.829268292682926,Medium,"Wilson, Robles and Hughes",General Practitioner,Kentucky
4529,31,695385.0,22431.774193548386,416053.4940119631,18911.52245508923,9,14,0.2903225806451613,0.45161290322580644,37.096774193548384,Medium,Butler-Marshall,Orthopedic,New Hampshire
4530,39,818018.0,20974.82051282051,633176.1006191579,19786.753144348684,7,8,0.1794871794871795,0.20512820512820512,19.23076923076923,Low,Livingston Inc,General Practitioner,Vermont
4531,38,965682.7948479599,25412.70512757789,680547.6440152067,21953.149806942154,7,20,0.18421052631578946,0.5263157894736842,35.526315789473685,Medium,Ferguson Inc,Cardiologist,Florida
4532,39,1087499.0,27884.589743589742,635424.0969618553,25416.963878474213,14,14,0.358974358974359,0.358974358974359,35.8974358974359,Medium,"Brooks, Chambers and Perez",Cardiologist,Tennessee
4533,36,1119486.1241269954,31096.83678130543,617136.5305144303,22856.90853757149,9,14,0.25,0.3888888888888889,31.944444444444446,Medium,"Murillo, Lee and Gonzalez",Cardiologist,Idaho
4534,43,1162349.022498226,27031.372616237815,525189.9437391455,19451.47939774613,16,9,0.37209302325581395,0.20930232558139536,29.069767441860467,Medium,Bray-Bean,General Practitioner,Ohio
4535,54,1393080.0,25797.777777777777,1117295.684308831,25393.083734291617,10,18,0.18518518518518517,0.3333333333333333,25.925925925925924,Medium,"Jordan, Parker and Sanchez",Oncologist,Massachusetts
4536,43,1084508.0,25221.116279069767,705090.9877052373,23503.03292350791,13,13,0.3023255813953488,0.3023255813953488,30.23255813953488,Medium,Mcintyre Group,Orthopedic,Maine
4537,30,808185.0,26939.5,550664.8438312768,25030.220174148944,8,12,0.26666666666666666,0.4,33.333333333333336,Medium,"Smith, Coleman and Mcgee",Dermatologist,Massachusetts
4538,37,822138.73635014,22219.96584730108,554966.4930378034,19820.231894207267,9,12,0.24324324324324326,0.32432432432432434,28.37837837837838,Medium,"Nichols, Miller and Peterson",Oncologist,South Dakota
4539,43,1197733.2169390365,27854.26085904736,839380.2546477652,23316.118184660143,7,19,0.16279069767441862,0.4418604651162791,30.232558139534884,Medium,"Brown, Ward and Braun",General Practitioner,Michigan
4540,48,1218919.0,25394.145833333332,887641.3531502895,22760.03469616127,9,25,0.1875,0.5208333333333334,35.41666666666667,Medium,Johnson-Williams,Orthopedic,North Carolina
4541,36,930085.1560805188,25835.698780014412,618454.710304921,24738.18841219684,11,12,0.3055555555555556,0.3333333333333333,31.944444444444443,Medium,Wall-Gonzalez,General Practitioner,North Carolina
4542,48,1284763.0,26765.895833333332,867709.0251465619,24791.68643275891,13,14,0.2708333333333333,0.2916666666666667,28.125,Medium,Maldonado Group,Dermatologist,Oregon
4543,35,1046210.7687940174,29891.73625125764,611441.5218242538,25476.730076010575,11,9,0.3142857142857143,0.2571428571428571,28.57142857142857,Medium,Reynolds PLC,General Practitioner,Oregon
4544,34,762332.0,22421.529411764706,581139.1328724595,20754.969031159268,6,11,0.17647058823529413,0.3235294117647059,25.0,Medium,Edwards Ltd,General Practitioner,Florida
4545,31,634572.0,20470.064516129034,461649.9964479192,19235.4165186633,7,11,0.22580645161290322,0.3548387096774194,29.032258064516128,Medium,Travis-Baldwin,Oncologist,Pennsylvania
4546,36,865629.5691029489,24045.265808415246,494217.15766625886,19008.352217933032,10,15,0.2777777777777778,0.4166666666666667,34.72222222222223,Medium,Mcdonald Inc,General Practitioner,Wisconsin
4547,46,1039900.0,22606.521739130436,799063.2173218098,22196.200481161384,10,14,0.21739130434782608,0.30434782608695654,26.086956521739133,Medium,Cole Group,Dermatologist,Arizona
4548,53,1351898.0805261713,25507.510953323985,764001.6520301697,21828.618629433422,18,12,0.33962264150943394,0.22641509433962265,28.301886792452834,Medium,Green LLC,Oncologist,Virginia
4549,46,1234207.9702992728,26830.608049984192,717030.7381323861,22407.210566637066,14,18,0.30434782608695654,0.391304347826087,34.78260869565217,Medium,Butler-Deleon,General Practitioner,Arizona
4550,39,1027741.0,26352.333333333332,671768.803415178,24880.326052414,12,13,0.3076923076923077,0.3333333333333333,32.05128205128205,Medium,"Carter, Carter and Williams",General Practitioner,Utah
4551,52,1297905.0,24959.71153846154,980251.6144011636,24506.290360029092,12,24,0.23076923076923078,0.46153846153846156,34.61538461538461,Medium,Carson-Carter,Cardiologist,Pennsylvania
4552,32,805670.0,25177.1875,589952.0185362657,21069.714947723776,4,14,0.125,0.4375,28.125,Medium,Long-Delgado,Cardiologist,Texas
4553,40,926599.0,23164.975,526129.2618498786,20235.740840379945,14,15,0.35,0.375,36.25,Medium,"Meyer, Frazier and Wise",Oncologist,Rhode Island
4554,33,723846.0,21934.727272727272,516743.0731914002,21530.96138297501,9,13,0.2727272727272727,0.3939393939393939,33.33333333333333,Medium,Mitchell-Austin,Dermatologist,Oklahoma
4555,41,1098052.0,26781.756097560974,709432.0899855042,26275.26259205571,14,14,0.34146341463414637,0.34146341463414637,34.146341463414636,Medium,Gordon-Mccoy,General Practitioner,Nebraska
4556,34,836535.0,24603.970588235294,508729.43883606105,19566.51687831004,8,16,0.23529411764705882,0.47058823529411764,35.29411764705882,Medium,Davis Ltd,Orthopedic,Connecticut
4557,51,1325686.0,25993.843137254902,740957.5561311872,23154.9236290996,19,14,0.37254901960784315,0.27450980392156865,32.352941176470594,Medium,Matthews-Jones,Oncologist,New Hampshire
4558,35,824011.0,23543.17142857143,580093.9186064437,20717.639950230132,7,18,0.2,0.5142857142857142,35.71428571428571,Medium,"Roberts, Miller and Williams",Oncologist,Missouri
4559,40,1001611.2383948034,25040.280959870084,726693.2838530579,22021.008601607813,7,16,0.175,0.4,28.75,Medium,"Turner, Phelps and Martinez",General Practitioner,Arizona
4560,48,1259819.3977281428,26246.23745266964,797010.0467209208,21540.8120735384,11,17,0.22916666666666666,0.3541666666666667,29.166666666666668,Medium,"Martin, Sanchez and Suarez",Oncologist,California
4561,41,962238.0,23469.219512195123,632883.8151437322,21823.57983254249,12,16,0.2926829268292683,0.3902439024390244,34.14634146341463,Medium,"Butler, Gibbs and Durham",Orthopedic,Maine
4562,35,820024.0,23429.257142857143,603932.8411342859,22367.88300497355,8,11,0.22857142857142856,0.3142857142857143,27.142857142857142,Medium,Mckinney Ltd,Oncologist,Indiana
4563,34,789691.0,23226.20588235294,482341.8951659589,17864.514635776257,7,18,0.20588235294117646,0.5294117647058824,36.76470588235294,Medium,Oconnor-Davis,Dermatologist,Nevada
4564,44,1169727.0,26584.704545454544,703513.2883409171,24259.078908307485,15,20,0.3409090909090909,0.45454545454545453,39.772727272727266,Medium,"Wu, Thomas and Rivera",Orthopedic,Oregon
4565,43,1033994.0,24046.372093023256,687100.7811241024,21471.8994101282,11,13,0.2558139534883721,0.3023255813953488,27.906976744186046,Medium,Anderson-Ellis,Dermatologist,South Dakota
4566,44,1256106.0,28547.863636363636,853774.442600493,25871.952806075544,11,17,0.25,0.38636363636363635,31.818181818181817,Medium,Phillips-Chavez,Cardiologist,Montana
4567,45,1029887.5306664875,22886.38957036639,688950.4781617166,18130.275741097805,7,24,0.15555555555555556,0.5333333333333333,34.44444444444444,Medium,Levy and Sons,Cardiologist,South Dakota
4568,42,1052064.0,25049.14285714286,808930.4896183263,24513.04513994928,9,15,0.21428571428571427,0.35714285714285715,28.57142857142857,Medium,"Flores, Avery and Snow",General Practitioner,Tennessee
4569,46,1104764.0,24016.608695652172,705739.0832933832,21386.03282707222,13,15,0.2826086956521739,0.32608695652173914,30.434782608695652,Medium,Johnson-Hanna,General Practitioner,Alabama
4570,49,1313774.0,26811.714285714286,996676.5927386985,23730.395065207107,7,23,0.14285714285714285,0.46938775510204084,30.612244897959183,Medium,Diaz Ltd,Oncologist,Ohio
4571,39,879477.0,22550.69230769231,554758.5324012864,17895.436529073755,8,16,0.20512820512820512,0.41025641025641024,30.769230769230766,Medium,Davis-Vincent,Cardiologist,New York
4572,43,1152025.0,26791.279069767443,830132.1669017308,25155.520209143357,10,15,0.23255813953488372,0.3488372093023256,29.069767441860463,Medium,West-White,Oncologist,Maine
4573,35,993065.4270823393,28373.297916638265,520708.1092964139,27405.68996296915,16,9,0.45714285714285713,0.2571428571428571,35.714285714285715,Medium,"Dunn, Alexander and White",Oncologist,South Dakota
4574,34,876242.0,25771.823529411766,537406.5278353072,22391.938659804466,10,9,0.29411764705882354,0.2647058823529412,27.94117647058824,Medium,Mcbride-Smith,Dermatologist,New Hampshire
4575,47,1153662.0,24546.0,831541.9203158878,21882.682113575993,9,21,0.19148936170212766,0.44680851063829785,31.914893617021278,Medium,"Dean, Smith and Weeks",Orthopedic,Minnesota
4576,38,739685.0,19465.394736842107,535164.4138327616,19820.904216028208,11,10,0.2894736842105263,0.2631578947368421,27.63157894736842,Medium,Carson LLC,Dermatologist,Indiana
4577,40,1346478.0595773084,33661.95148943271,848343.4838867678,28278.116129558926,10,16,0.25,0.4,32.5,Medium,Walker and Sons,Dermatologist,South Dakota
4578,41,1258970.2243517833,30706.590837848373,773856.4522643371,24183.014133260534,9,17,0.21951219512195122,0.4146341463414634,31.70731707317073,Medium,Ruiz-Garcia,Dermatologist,New York
4579,39,901641.0,23119.0,634984.2379365336,20483.36251408173,8,17,0.20512820512820512,0.4358974358974359,32.05128205128205,Medium,Castaneda Ltd,Orthopedic,Iowa
4580,34,959088.0,28208.470588235294,727718.4466786741,27989.17102610285,8,14,0.23529411764705882,0.4117647058823529,32.35294117647059,Medium,Bernard-Allen,Dermatologist,New Jersey
4581,40,865238.0,21630.95,609910.0604560502,20330.335348535005,10,18,0.25,0.45,35.0,Medium,"Marshall, Russell and Mccoy",General Practitioner,New Mexico
4582,48,1294983.6666675427,26978.82638890714,864004.1570834682,23351.463704958598,11,22,0.22916666666666666,0.4583333333333333,34.375,Medium,Walker Ltd,Oncologist,New Mexico
4583,48,1288284.8409508043,26839.26751980842,917781.3303992614,23532.854625622087,9,24,0.1875,0.5,34.375,Medium,Meyers-Clark,Dermatologist,Michigan
4584,27,648254.0,24009.40740740741,406344.10498934204,23902.59441113777,10,8,0.37037037037037035,0.2962962962962963,33.33333333333333,Medium,Long LLC,Cardiologist,Kentucky
4585,37,957989.0,25891.594594594593,681056.2963898111,26194.47293806966,11,12,0.2972972972972973,0.32432432432432434,31.08108108108108,Medium,"Jackson, Harrington and Shields",Orthopedic,California
4586,31,676957.0,21837.322580645163,482125.2372395272,19285.00948958109,6,12,0.1935483870967742,0.3870967741935484,29.032258064516128,Medium,Dean-Nichols,Oncologist,Louisiana
4587,31,1111060.2957670754,35840.65470216372,667369.3030073748,26694.77212029499,6,11,0.1935483870967742,0.3548387096774194,27.41935483870968,Medium,Medina Inc,Dermatologist,Maine
4588,31,822648.0,26537.032258064515,599560.0350731574,23060.00134896759,5,14,0.16129032258064516,0.45161290322580644,30.645161290322577,Medium,Hill-Haley,Orthopedic,Louisiana
4589,45,1185759.0,26350.2,730038.4895116936,22813.702797240425,13,16,0.28888888888888886,0.35555555555555557,32.22222222222222,Medium,Adams Ltd,Orthopedic,Utah
4590,44,1125117.0,25570.840909090908,831132.4140384461,25185.830728437762,11,16,0.25,0.36363636363636365,30.681818181818183,Medium,"Mack, Young and Thomas",Cardiologist,Wisconsin
4591,34,910168.0,26769.647058823528,686448.4984663343,25424.018461716085,7,18,0.20588235294117646,0.5294117647058824,36.76470588235294,Medium,Maynard Ltd,Orthopedic,Washington
4592,50,1256824.0,25136.48,919290.6943282665,21887.873674482536,8,20,0.16,0.4,28.0,Medium,Ochoa and Sons,Oncologist,Arkansas
4593,42,1072301.0,25530.97619047619,609570.8771870729,21770.38847096689,14,15,0.3333333333333333,0.35714285714285715,34.52380952380952,Medium,Barber-Hill,Orthopedic,Colorado
4594,33,717915.5973694196,21755.018102103626,429098.89361377154,18656.47363538137,10,12,0.30303030303030304,0.36363636363636365,33.333333333333336,Medium,Nelson-Castaneda,Dermatologist,Montana
4595,37,1105416.0,29876.108108108107,589601.3759571217,25634.842432918336,14,12,0.3783783783783784,0.32432432432432434,35.13513513513514,Medium,Taylor and Sons,General Practitioner,California
4596,32,774004.0,24187.625,590385.4414680185,24599.39339450077,8,13,0.25,0.40625,32.8125,Medium,"Jackson, Jennings and Gonzalez",Orthopedic,Georgia
4597,44,1116698.0,25379.5,833449.2755051233,24513.213985444803,10,16,0.22727272727272727,0.36363636363636365,29.545454545454547,Medium,Warner PLC,Oncologist,Vermont
4598,29,694962.0,23964.206896551725,575052.080370233,22117.387706547426,3,6,0.10344827586206896,0.20689655172413793,15.517241379310345,Low,Cox-Lee,Dermatologist,Ohio
4599,34,695865.0,20466.617647058825,447023.74826939625,17880.94993077585,9,16,0.2647058823529412,0.47058823529411764,36.76470588235294,Medium,Nelson-Brown,Orthopedic,Virginia
4600,38,902383.0,23746.92105263158,595467.557127257,22054.353967676187,11,16,0.2894736842105263,0.42105263157894735,35.526315789473685,Medium,Dean-Smith,Orthopedic,Mississippi
4601,38,995896.7192970144,26207.80840255301,696581.9993784771,22470.387076725066,7,16,0.18421052631578946,0.42105263157894735,30.26315789473684,Medium,Hensley-Stout,Dermatologist,Utah
4602,40,958442.0,23961.05,699813.7467135697,20582.757256281464,6,23,0.15,0.575,36.25,Medium,Morrow and Sons,Orthopedic,Colorado
4603,45,1321458.0,29365.733333333334,941508.0744223645,24776.52827427275,7,20,0.15555555555555556,0.4444444444444444,30.0,Medium,Miller PLC,Dermatologist,Pennsylvania
4604,49,1223336.0,24966.04081632653,726639.7702824894,21371.75794948498,15,18,0.30612244897959184,0.3673469387755102,33.673469387755105,Medium,Henry Ltd,Cardiologist,Nevada
4605,40,1107778.2860365629,27694.457150914073,628924.6813977436,21687.05797923254,11,16,0.275,0.4,33.75,Medium,Vazquez LLC,General Practitioner,Florida
4606,31,946427.0,30529.90322580645,602310.2048266123,25096.25853444218,7,15,0.22580645161290322,0.4838709677419355,35.483870967741936,Medium,"Johnson, Chambers and Bryant",Orthopedic,Arizona
4607,47,1218634.0,25928.382978723403,869872.5666608245,23510.069369211473,10,24,0.2127659574468085,0.5106382978723404,36.170212765957444,Medium,Chavez-Beard,Cardiologist,Colorado
4608,38,1059255.0722161178,27875.13347937152,658064.7135785269,21227.89398640409,7,15,0.18421052631578946,0.39473684210526316,28.94736842105263,Medium,Smith Group,Dermatologist,Alabama
4609,41,1064582.4524993263,25965.425670715274,729467.5931716535,22105.078580959194,8,18,0.1951219512195122,0.43902439024390244,31.707317073170735,Medium,"Crawford, Williams and Rodgers",General Practitioner,Maine
4610,38,883648.0,23253.894736842107,535615.560987323,19129.12717811868,10,9,0.2631578947368421,0.23684210526315788,25.0,Medium,Hernandez-Howard,Orthopedic,New Jersey
